"ONSET_YEAR","ONSET_MONTH","ONSET_DAY","COUNTRY","STATE","COUNTY_MUNI","SEROTYPE","SPECIES"
2015,10,19,"USA","WY","fremont","NJ","equine"
2015,10,19,"USA","CO","el paso","NJ","equine"
2015,10,19,"USA","CO","el paso","NJ","equine"
2015,10,19,"USA","CO","boulder","NJ","equine"
2015,10,20,"USA","CO","weld","NJ","bovine"
2015,10,20,"USA","WY","fremont","NJ","equine"
2015,10,20,"USA","WY","fremont","NJ","equine"
2015,10,20,"USA","WY","fremont","NJ","equine"
2015,10,20,"USA","CO","pitkin","NJ","equine"
2015,10,20,"USA","CO","el paso","NJ","equine"
2015,10,20,"USA","CO","el paso","NJ","equine"
2015,10,20,"USA","CO","weld","NJ","equine"
2015,10,20,"USA","CO","fremont","NJ","equine"
2015,10,20,"USA","CO","el paso","NJ","equine"
2015,10,20,"USA","CO","garfield","NJ","equine"
2015,10,20,"USA","CO","el paso","NJ","equine"
2015,10,20,"USA","NM","valencia","NJ","equine"
2015,10,20,"USA","CO","garfield","NJ","equine"
2015,10,21,"USA","SD","meade","NJ","bovine"
2015,10,21,"USA","WY","fremont","NJ","equine"
2015,10,21,"USA","CO","garfield","NJ","equine"
2015,10,21,"USA","CO","weld","NJ","equine"
2015,10,21,"USA","CO","el paso","NJ","equine"
2015,10,21,"USA","CO","el paso","NJ","equine"
2015,10,21,"USA","CO","elbert","NJ","equine"
2015,10,22,"USA","CO","delta","NJ","bovine"
2015,10,22,"USA","UT","uintah","NJ","equine"
2015,10,22,"USA","UT","uintah","NJ","equine"
2015,10,22,"USA","CO","el paso","NJ","equine"
2015,10,22,"USA","CO","douglas","NJ","equine"
2015,10,22,"USA","CO","douglas","NJ","equine"
2015,10,22,"USA","CO","el paso","NJ","equine"
2015,10,22,"USA","CO","larimer","NJ","equine"
2015,10,22,"USA","CO","weld","NJ","equine"
2015,10,22,"USA","CO","fremont","NJ","equine"
2015,10,22,"USA","CO","pitkin","NJ","equine"
2015,10,22,"USA","CO","garfield","NJ","equine"
2015,10,22,"USA","CO","garfield","NJ","equine"
2015,10,22,"USA","CO","fremont","NJ","equine"
2015,10,22,"USA","CO","el paso","NJ","equine"
2015,10,23,"USA","NE","morrill","NJ","bovine"
2015,10,24,"USA","WY","fremont","NJ","equine"
2015,10,25,"USA","SD","fall river","NJ","bovine"
2015,10,25,"USA","CO","fremont","NJ","bovine"
2015,10,25,"USA","UT","uintah","NJ","equine"
2015,10,25,"USA","UT","uintah","NJ","equine"
2015,10,25,"USA","UT","uintah","NJ","equine"
2015,10,25,"USA","UT","uintah","NJ","equine"
2015,10,25,"USA","UT","uintah","NJ","equine"
2015,10,25,"USA","UT","uintah","NJ","equine"
2015,10,25,"USA","WY","fremont","NJ","equine"
2015,10,25,"USA","CO","weld","NJ","equine"
2015,10,25,"USA","CO","el paso","NJ","equine"
2015,10,25,"USA","CO","el paso","NJ","equine"
2015,10,25,"USA","CO","el paso","NJ","equine"
2015,10,25,"USA","CO","garfield","NJ","equine"
2015,10,25,"USA","CO","fremont","NJ","equine"
2015,10,25,"USA","CO","garfield","NJ","equine"
2015,10,26,"USA","CO","mesa","NJ","bovine"
2015,10,26,"USA","WY","fremont","NJ","equine"
2015,10,26,"USA","UT","uintah","NJ","equine"
2015,10,26,"USA","UT","uintah","NJ","equine"
2015,10,26,"USA","UT","uintah","NJ","equine"
2015,10,26,"USA","UT","utah","NJ","equine"
2015,10,26,"USA","CO","el paso","NJ","equine"
2015,10,26,"USA","CO","el paso","NJ","equine"
2015,10,26,"USA","CO","el paso","NJ","equine"
2015,10,27,"USA","CO","el paso","NJ","equine"
2015,10,28,"USA","CO","sedgwick","NJ","bovine"
2015,10,28,"USA","SD","lawrence","NJ","bovine"
2015,10,28,"USA","WY","fremont","NJ","equine"
2015,10,28,"USA","CO","garfield","NJ","equine"
2015,10,28,"USA","CO","el paso","NJ","equine"
2015,10,28,"USA","CO","garfield","NJ","equine"
2015,10,29,"USA","CO","elbert","NJ","equine"
2015,10,29,"USA","CO","montrose","NJ","equine"
2015,10,30,"USA","NE","loup","NJ","bovine"
2015,10,30,"USA","CO","delta","NJ","bovine"
2015,10,30,"USA","CO","montrose","NJ","bovine"
2015,11,1,"USA","CO","garfield","NJ","bovine and equine"
2015,11,1,"USA","WY","fremont","NJ","equine"
2015,11,1,"USA","WY","fremont","NJ","equine"
2015,11,1,"USA","CO","elbert","NJ","equine"
2015,11,1,"USA","CO","elbert","NJ","equine"
2015,11,1,"USA","CO","elbert","NJ","equine"
2015,11,1,"USA","CO","el paso","NJ","equine"
2015,11,1,"USA","CO","mesa","NJ","equine"
2015,11,1,"USA","CO","elbert","NJ","equine"
2015,11,1,"USA","CO","montrose","NJ","equine"
2015,11,1,"USA","CO","weld","NJ","equine"
2015,11,2,"USA","NE","sheridan","NJ","bovine"
2015,11,2,"USA","CO","douglas","NJ","equine"
2015,11,2,"USA","CO","elbert","NJ","equine"
2015,11,2,"USA","CO","el paso","NJ","equine"
2015,11,2,"USA","CO","el paso","NJ","equine"
2015,11,2,"USA","CO","garfield","NJ","equine"
2015,11,2,"USA","CO","garfield","NJ","equine"
2015,11,3,"USA","CO","elbert","NJ","equine"
2015,11,3,"USA","CO","weld","NJ","equine"
2015,11,3,"USA","CO","el paso","NJ","equine"
2015,11,4,"USA","NE","red willow","NJ","equine"
2015,11,4,"USA","CO","el paso","NJ","equine"
2015,11,4,"USA","CO","elbert","NJ","equine"
2015,11,4,"USA","CO","fremont","NJ","equine"
2015,11,4,"USA","CO","elbert","NJ","equine"
2015,11,4,"USA","CO","elbert","NJ","equine"
2015,11,4,"USA","CO","elbert","NJ","equine"
2015,11,5,"USA","CO","delta","NJ","equine"
2015,11,6,"USA","CO","fremont","NJ","equine"
2015,11,6,"USA","CO","el paso","NJ","equine"
2015,11,7,"USA","WY","fremont","NJ","equine"
2015,11,8,"USA","WY","fremont","NJ","equine"
2015,11,8,"USA","UT","uintah","NJ","equine"
2015,11,8,"USA","CO","el paso","NJ","equine"
2015,11,8,"USA","CO","el paso","NJ","equine"
2015,11,8,"USA","CO","el paso","NJ","equine"
2015,11,9,"USA","WY","fremont","NJ","equine"
2015,11,9,"USA","CO","mesa","NJ","equine"
2015,11,9,"USA","CO","weld","NJ","equine"
2015,11,9,"USA","CO","el paso","NJ","equine"
2015,11,9,"USA","CO","douglas","NJ","equine"
2015,11,9,"USA","CO","el paso","NJ","equine"
2015,11,9,"USA","CO","el paso","NJ","equine"
2015,11,10,"USA","CO","eagle","NJ","bovine"
2015,11,10,"USA","WY","fremont","NJ","bovine"
2015,11,10,"USA","CO","garfield","NJ","equine"
2015,11,12,"USA","WY","platte","NJ","bovine"
2015,11,12,"USA","CO","garfield","NJ","bovine"
2015,11,13,"USA","CO","garfield","NJ","bovine"
2015,11,13,"USA","CO","garfield","NJ","bovine"
2015,11,14,"USA","CO","moffat","NJ","equine"
2015,11,15,"USA","CO","denver","NJ","equine"
2015,11,17,"USA","CO","elbert","NJ","equine"
2015,11,18,"USA","CO","garfield","NJ","bovine"
2015,11,18,"USA","CO","mesa","NJ","equine"
2015,11,19,"USA","CO","rio blanco","NJ","bovine and equine"
2015,11,21,"USA","CO","boulder","NJ","equine"
2015,11,25,"USA","NE","logan","NJ","bovine"
2015,11,30,"USA","CO","weld","NJ","equine"
2015,12,1,"USA","UT","duchesne","NJ","bovine"
2015,12,2,"USA","CO","el paso","NJ","equine"
2015,12,9,"USA","TX","johnson","NJ","bovine"
2015,12,9,"USA","CO","rio blanco","NJ","bovine"
2015,12,9,"USA","CO","delta","NJ","bovine"
2015,12,11,"USA","CO","rio blanco","NJ","bovine"
2015,12,20,"USA","CO","mesa","NJ","bovine"
2016,1,NA,"MEX","GRO","atoyac de alvarez","NJ","bovine"
2016,1,NA,"MEX","MIC","tepalcatepec","NJ","bovine"
2016,2,NA,"MEX","JAL","mixtlan","NJ","bovine"
2016,3,NA,"MEX","VER","papantla","NJ","bovine"
2016,3,NA,"MEX","VER","tlapacoyan","NJ","bovine"
2016,4,NA,"MEX","OAX","santa ana cuauhtemoc","NJ","bovine"
2016,5,NA,"MEX","OAX","santa ana cuauhtemoc","NJ","bovine"
2016,7,NA,"MEX","COA","cintalapa","NJ","bovine"
2016,7,NA,"MEX","COA","villaflores","NJ","bovine"
2016,8,NA,"MEX","PUE","pahuatlan","NJ","porcine"
2016,10,NA,"MEX","COA","tuzantan","NJ","bovine"
2016,10,NA,"MEX","HID","tlanchinol","NJ","bovine"
2016,10,NA,"MEX","HID","tlanchinol","NJ","bovine"
2016,10,NA,"MEX","VER","agua dulce","NJ","bovine"
2016,10,NA,"MEX","VER","agua dulce","NJ","bovine"
2016,10,NA,"MEX","VER","chontla","NJ","bovine"
2016,10,NA,"MEX","VER","zacualpan","NJ","bovine"
2016,11,NA,"MEX","NAY","ahuacatlan","NJ","bovine"
2016,11,NA,"MEX","OAX","san juan bautista valle nacional","IN","bovine"
2016,11,NA,"MEX","OAX",NA,"IN","bovine"
2016,12,NA,"MEX","VER","tihuatlan","NJ","bovine"
2016,4,NA,"MEX","OAX","santa ana cuauhtemoc","NJ","bovine"
2016,4,NA,"MEX","OAX","santa ana cuauhtemoc","NJ","bovine"
2016,4,NA,"MEX","OAX","santa ana cuauhtemoc","NJ","bovine"
2016,4,NA,"MEX","OAX","santa ana cuauhtemoc","NJ","bovine"
2016,4,NA,"MEX","OAX","santa ana cuauhtemoc","NJ","bovine"
2016,5,NA,"MEX","VER","mecayapan","NJ","bovine"
2016,7,NA,"MEX","COA","villaflores","NJ","bovine"
2016,7,NA,"MEX","COA","cintalapa","NJ","bovine"
2016,7,NA,"MEX","COA","cintalapa","NJ","bovine"
2016,8,NA,"MEX","COA","villaflores","NJ","bovine"
2016,8,NA,"MEX","COA","chicomuselo","NJ","bovine"
2016,8,NA,"MEX","COA","chicomuselo","NJ","bovine"
2016,10,NA,"MEX","COA","tuzantan","NJ","bovine"
2016,11,NA,"MEX","VER","agua dulce","NJ","bovine"
2016,11,NA,"MEX","VER","agua dulce","NJ","bovine"
2016,11,NA,"MEX","OAX","san juan bautista valle nacional","NJ","bovine"
2016,11,NA,"MEX","OAX","san juan bautista valle nacional","IN","bovine"
2016,11,NA,"MEX","OAX","san juan bautista valle nacional","IN","bovine"
2016,11,NA,"MEX","OAX","san juan bautista valle nacional","IN","bovine"
2016,11,NA,"MEX","OAX",NA,"IN","bovine"
2016,11,NA,"MEX","OAX",NA,"IN","bovine"
2016,12,NA,"MEX","OAX",NA,"NJ","bovine"
2016,12,NA,"MEX","OAX",NA,"IN","bovine"
2016,1,13,"USA","CO","rio blanco","NJ","equine"
2016,1,14,"USA","CO","rio blanco","NJ","bovine"
2016,1,28,"USA","CO","yuma","NJ","bovine"
2017,10,27,"MEX","COA","venustiano carranza","IN","bovine"
2017,11,23,"MEX","VER","chicontepec","NJ","bovine"
2017,10,27,"MEX","COA","venustiano carranza","IN","bovine"
2017,7,12,"MEX","COA","cintalapa","NJ","bovine"
2017,7,12,"MEX","COA","cintalapa","NJ","bovine"
2017,7,12,"MEX","COA","cintalapa","NJ","bovine"
2017,8,15,"MEX","COA","las margaritas","NJ","bovine"
2017,8,19,"MEX","COA","cintalapa","IN","bovine"
2017,8,19,"MEX","COA","la concordia","NJ","bovine"
2017,8,23,"MEX","TAB","teapa","NJ","bovine"
2017,8,19,"MEX","COA","jiquipilas","IN","bovine"
2017,8,19,"MEX","COA","jiquipilas","IN","bovine"
2017,8,19,"MEX","COA","jiquipilas","IN","bovine"
2017,8,19,"MEX","COA","jiquipilas","IN","bovine"
2017,8,19,"MEX","COA","jiquipilas","IN","bovine"
2017,8,19,"MEX","COA","jiquipilas","IN","bovine"
2017,8,19,"MEX","COA","jiquipilas","IN","bovine"
2017,8,22,"MEX","COA","jiquipilas","IN","bovine"
2017,8,22,"MEX","COA","jiquipilas","IN","bovine"
2017,8,22,"MEX","COA","jiquipilas","IN","bovine"
2017,8,22,"MEX","COA","jiquipilas","IN","bovine"
2017,8,22,"MEX","COA","jiquipilas","IN","bovine"
2017,8,22,"MEX","COA","jiquipilas","IN","bovine"
2017,8,25,"MEX","COA","cintalapa","IN","bovine"
2017,8,25,"MEX","COA","cintalapa","IN","bovine"
2017,8,25,"MEX","COA","cintalapa","IN","bovine"
2017,8,25,"MEX","COA","villaflores","IN","bovine"
2017,8,25,"MEX","COA","cintalapa","IN","bovine"
2017,9,17,"MEX","COA","copainala","NJ","bovine"
2017,9,27,"MEX","COA","pijijiapan","NJ","bovine"
2017,10,3,"MEX","COA","villaflores","IN","bovine"
2017,10,3,"MEX","COA","villaflores","IN","bovine"
2017,10,3,"MEX","COA","villaflores","IN","bovine"
2017,10,3,"MEX","COA","villaflores","IN","bovine"
2017,10,5,"MEX","COA","villa corzo","IN","bovine"
2017,10,5,"MEX","COA","villa corzo","IN","bovine"
2017,10,13,"MEX","COA","cintalapa","IN","bovine"
2017,10,19,"MEX","COA","la concordia","IN","bovine"
2017,10,26,"MEX","COA","totolapa","IN","bovine"
2017,10,27,"MEX","COA","chiapilla","IN","bovine"
2017,10,27,"MEX","COA","venustiano carranza","IN","bovine"
2017,11,2,"MEX","VER","chinameca","NJ","bovine"
2017,11,9,"MEX","COA","mapastepec","NJ","bovine"
2017,11,9,"MEX","COA","mapastepec","NJ","bovine"
2017,11,9,"MEX","COA","mapastepec","NJ","bovine"
2017,11,9,"MEX","COA","mapastepec","NJ","bovine"
2017,11,9,"MEX","COA","mapastepec","NJ","bovine"
2017,11,1,"MEX","COA","siltepec","IN","bovine"
2017,11,8,"MEX","COA","villa corzo","IN","bovine"
2017,11,8,"MEX","COA","villa corzo","IN","bovine"
2017,11,16,"MEX","VER","ixhuatlan de madero","NJ","bovine"
2017,11,16,"MEX","VER","temapache","NJ","bovine"
2017,11,23,"MEX","VER","chicontepec","NJ","bovine"
2017,11,23,"MEX","VER","chicontepec","NJ","bovine"
2017,11,25,"MEX","VER","veracruz","NJ","bovine"
2017,11,26,"MEX","VER","naranjos amatlan","NJ","bovine"
2017,11,29,"MEX","VER","tlapacoyan","NJ","bovine"
2017,11,28,"MEX","CHS","la concordia","IN","bovine"
2017,11,30,"MEX","CAM","palizada","NJ","bovine"
2017,12,21,"MEX","VER","jesus carranza","NJ","bovine"
2017,12,21,"MEX","VER","jesus carranza","NJ","bovine"
2017,1,4,"MEX","VER","tantima","NJ","bovine"
2017,2,7,"MEX","MEX","morelos","NJ","bovine"
2017,2,21,"MEX","VER","papantla","NJ","bovine"
2017,5,2,"MEX","HID","san agustin metzquititlan","NJ","bovine"
2017,5,17,"MEX","VER","mecayapan","NJ","bovine"
2017,8,25,"MEX","COA","cintalapa","IN","bovine"
2017,8,25,"MEX","COA","cintalapa","IN","bovine"
2017,8,NA,"MEX","COA","jiquipilas","IN","bovine"
2017,8,NA,"MEX","COA","jiquipilas","IN","bovine"
